customer_id,customer_type,method,rank,product_id,product_name,producer_id,score,score_components,based_on_product_ids,reason_codes,reason_text
C000047,community_group,global_popularity_discovery,3,P000102,Curly Green Kale,PR000009,0.850767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000048,family,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000048,family,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000048,family,global_popularity_discovery,3,P000102,Curly Green Kale,PR000009,0.850767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000049,young_professional,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000049,young_professional,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000049,young_professional,global_popularity_discovery,3,P000102,Curly Green Kale,PR000009,0.820767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000052,community_group,global_popularity_discovery,1,P000096,New Season Potatoes,PR000003,0.834345,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000052,community_group,global_popularity_discovery,2,P000102,Curly Green Kale,PR000009,0.820767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000052,community_group,global_popularity_discovery,3,P000119,Blackcurrant Punnets,PR000002,0.810032,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000053,young_professional,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000053,young_professional,global_popularity_discovery,2,P000102,Curly Green Kale,PR000009,0.850767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000053,young_professional,global_popularity_discovery,3,P000119,Blackcurrant Punnets,PR000002,0.810032,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000054,family,global_popularity_discovery,1,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000054,family,global_popularity_discovery,2,P000102,Curly Green Kale,PR000009,0.820767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000054,family,global_popularity_discovery,3,P000084,Heritage Rainbow Carrots,PR000003,0.804473,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000055,community_group,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000055,community_group,global_popularity_discovery,2,P000097,Aged Farmhouse Cheddar,PR000004,0.837061,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000055,community_group,global_popularity_discovery,3,P000091,Live Natural Yoghurt,PR000010,0.774728,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000056,restaurant,global_popularity_discovery,1,P000132,Leek and Onion Box,PR000003,1.0,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.0}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season."
C000056,restaurant,global_popularity_discovery,2,P000102,Curly Green Kale,PR000009,0.850767,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
C000056,restaurant,global_popularity_discovery,3,P000119,Blackcurrant Punnets,PR000002,0.810032,"{'cooccurrence': 0.0, 'seasonality': 0.15, 'segment_popularity': 0.0, 'diversity_adjustment': 0.03}",,globally_popular_product|cold_start_discovery_fallback|new_to_customer|seasonally_available|producer_diversity_applied,"Recommended because it is popular across the marketplace, used as a discovery fallback where history is sparse, not previously purchased by this customer, currently in season, selected to improve producer diversity."
